Campeonato de España - Regional Suroeste 2023;Los años 90, a nivel estético, destacaron por el culto a la delgadez. En la moda brillaban prendas que incidian en ello, como los crop tops y los vaqueros a la cadera. Actualmente, la ropa característica de los 90 está volviendo a ponerse de moda.;ECCQ el movimiento body positive debería intentar apropiarse de la moda de los 90 en lugar de luchar contra su regreso.
Campeonato de España - Regional Suroeste 2023;A efectos de este debate se entiende como activismo judicial la postura de los tribunales de alto rango que toman decisiones que suplen la falta de legislación o sus lagunas, interpretan los principios constitucionales en base a sus valores, se apartan del precedente jurisprudencial sin que exista un cambio legislativo o adaptan su actividad a las necesidades sociales que consideran adecuadas. Esta postura va más allá de la mera interpretación de los preceptos legales para el caso concreto fundamentada en argumentos procesales y de fondo jurídico.Ejemplos de activismo judicial son el Tribunal Supremo Canadiense dando las pautas para que la independencia de Quebec fuese legal, el Tribunal Supremo de EE.UU., que en 2022 derogó el derecho al aborto a nivel federal tras cambiar su doctrina vigente desde 1973 o el Tribunal Constitucional de España eligiendo discrecionalmente los recursos y cuestiones que valorar en primer lugar.;EC apoya el activismo judicial
Campeonato de España - Regional Suroeste 2023;A lo largo de la historia reciente del andalucismo se han desarrollado dos modelos de representación política opuestos.Por un lado, el modelo de un único partido, donde el andalucismo se concentra en un partido exclusivamente andaluz minoritario, pero que es tenido en cuenta para la conformación de mayorías parlamentarias y de gobierno (este fue el caso del Partido Andalucista durante los años 80 y 90).Por otro lado, el modelo de partidos nacionales, es aquel en el que la identidad andalucista es asumida por la gran mayoría de partidos nacionales (PP, PSOE, C’s [jaja xd], Podemos…) en el contexto autonómico, donde todos ellos apelan en su discurso al sentimiento andalucista, pero para cada uno de ellos las prioridades y características del andalucismo son diferentes.;EC, siendo un ciudadano andaluz, prefiere un andalucismo de un único partido sobre un andalucismo de partidos nacionales que apelen al sentimiento andalucista.
Campeonato de España - Regional Suroeste 2023;;EC preferiría vivir en una sociedad con una visión positiva de la muerte (ritos funerarios tendentes a la celebración, narrativas que naturalizan el propio fallecimiento...) frente a una sociedad con una visión negativa de la muerte (predominancia del duelo y luto en la muerte ajena, tratamiento de la muerte como un tema tabú...)
Campeonato de España - Regional Suroeste 2023;;Asumiendo que fuese posible, EC apoyaría un modelo democrático en el que se pudiese modificar el voto emitido a lo largo del tiempo de la legislatura.
Campeonato de España - Regional Suroeste 2023;A efectos de este debate disponemos de dos formas de producir publicidad: la Publicidad Suave presenta el concepto que se pretende publicitar de forma amable y cariñosa, intentando generar sentimientos positivos del el público objetivo hacia dicho concepto. Por el contrario, la Publicidad Fuerte presenta el concepto que se pretende publicitar de forma agresiva y dura, generando sentimientos negativos del el público objetivo contra lo contrario al concepto publicitado.;EC, siendo el movimiento vegano, prefiere concienciar mediante Publicidad Fuerte (imágenes explícitas de sufrimiento animal, emisiones de carbono de la industria cárnica, etc.) en vez de mediante Publicidad Suave (beneficios para la salud de la reducción del consumo de carne, campañas de empatía con los animales, etc.)
Fondo y Forma 🌻 Liga Internacional de Discursos 2023;Dicen que una imagen vale más que mil palabras, pero en el fondo y forma creemos que tienen el mismo valor. En esta gran final vamos a demostrar cuánto pueden las palabras y nuestras voces cambiar/mostrar/dar el sentido a las imágenes que por si solas son espectaculares.En esta ronda tendrás la oportunidad de narrar un vídeo de alguna situación en vivo (hacer voice over) dándole a ese vídeo el significado que tú quieras.;LUZ, CÁMARA, ACCIÓN...
Fondo y Forma 🌻 Liga Internacional de Discursos 2023;"¡De última hora! El equipo de ""Fondo y forma"" notifica a la comunidad de discursos que el mundo ha experimentado acontecimientos insólitos que las mejores personas discursistas hoy darán a conocer.En esta ronda les daremos noticias insólitas o sorprendentes y ustedes deberán narrarlas/contarlas desde la perspectiva que deseen (pueden ser una persona que es parte de la noticia, una persona presentadora de noticias, una persona que espectó la noticia, etc.)";Breaking News
Fondo y Forma 🌻 Liga Internacional de Discursos 2023;En esta ronda, se construirá un personaje desde elementos cotidianos. Cada partipante tendrá una caracterización que deben tomar para su discurso, basada en objetos domésticos. El objetivo es que, durante su presentación, se construya la historia (el pasado y posible futuro) del personaje que son.;Hogareñas peculiares
Fondo y Forma 🌻 Liga Internacional de Discursos 2023;En esta ronda, deseamos que exploren por cuáles agujeros de la máscara se escapa la verdad de las personas. A cada discursista seles asignará una máscara, desde la que deberán construir una caracterización. Se deberán presentar e interactuar con el panel, siendo ustedes conscientes que son parte de una entrevista.;CUANDO LAS MÁSCARAS SE CAEN
Fondo y Forma 🌻 Liga Internacional de Discursos 2023;"En el universo animado existen frases motivacionales que tienen como objetivo inspirar y alentar a las personas espectadoras. Estas frases suelen presentarse en momentos clave de la trama y a menudo reflejan valores positivos.Al escuchar estas frases, las espectadoras pueden sentirse inspiradas y motivadas a enfrentar sus propios desafíos y a perseguir sus sueños. En resumen, brindan apoyo y aliento a quienes las ven.Para esta dinámica te daremos una frase/reflexión que servirá como inspiración para el discurso y una persona importante para ti que te lo está diciendo y el objetivo es responderle.Ejemplo:""El ayer es historia, el mañana es un misterio, pero hoy es un regalo. Por eso lo llaman presente""- Tu doctora.";Cápsulas de Sabiduría
Fondo y Forma 🌻 Liga Internacional de Discursos 2023;Cada persona viene a este mundo en una fecha y hora en específico, lo cual para varias filosofías orientales y occidentales determina ciertos comportamientos de la persona, además, de marcar compatibilidades o afinidades mayores y menores con personas que son de nuestro signo, o cercanos a nuestra fecha de nacimiento, varias de ellas tienen representaciones históricas ejemplares.Para esta dinámica, según tu signo zodiacal (solar), podrás escoger un personaje famoso en la historia. El objetivo es que encuentres los puntos con los cuales te identificas con el/los personaje/s y con cuáles no.Ejemplo:Tauro — Albert Einstein, Adele, Salvador DalíLeo — Cleopatra, Coco Chanel, Madonna;Muchas vidas, muchos maestros
Fondo y Forma 🌻 Liga Internacional de Discursos 2023;¿Alguna vez te has detenido a oír las canciones de la infancia? En esta ronda, deberás leer una canción infantil y contarnos cómo esta se relaciona o evidencia una vivencia de la adultez. Las canciones y los temas se eligen desde una lista realizada por adjudicación.Esta es una oportunidad para que conozcas canciones infantiles de otros países. No es necesario que tomes al pie de la letra las canciones, deben funcionar como una guía o inspiración.;Los pollitos dicen
IV COPA CATALUNYA;;AC prefereix un món on la gent tinga habilitats i característiques mitjanes a un món on la gent té característiques diferents
IV COPA CATALUNYA;Per efectes d’aquest debat, la glorificació de la resistència és aquella exercida per un grup de persones en la qual es fa un exalçament exacerbat davant els sacrificis d’una persona o un col·lectiu social per a aconseguir un objectiu, per exemple, Rosa Parks, asseient-se en els seients per a blancs malgrat rebre pallisses, les vagues de fam, etc.;AC lamenta la glorificació de la resistència dins de les lluites socials
IV COPA CATALUNYA;En el procès de selecció de quins són els drets més fundamentals de les constitucions aquestes es poden guiar per dos classes de principis. El model A són aquells que prioritzan una participació política més horitzontal i la llibertat individual en societat (dret a la propietat, llibertat d'expressió...). El model B són aquells que prioritzen una sèrie de drets que defensen una redistribució més equitativa dels recursos i la construcció de societats més plurals (dret a una vivenda digna, dret a la salut i a l'educació).;AC prefereix que els procesos de redacció de les Constitucions es guïin pels del model A sobre el B
IV COPA CATALUNYA;'Paradise' és una ciutat envoltada de grans muralles que separen la vida dins d'ella de l'existència dels titans. Els titans tenen l'objectiu d'aniquilar aquesta societat. A més, dins de la ciutat és viu amb bones condicions on les muralles porten resistint molts anys, però els titans estàn preparant un atac per aconseguir el seu objectiu d'aniquilació de l'humanitat.;Assumint que Paradise existeix, AC prefereix un món en el qual les persones que viuen dins coneguin de l'existència dels titans
IV COPA CATALUNYA;"""La """"democràcia distributiva"""" és un tipus de sistema democràtic en el qual el vot de cadascú té un valor diferent segons el patrimoni. Quant més patrimoni tinguis, el vot comta menys. Per exemple una persona de classe baixa, el seu vot comta 4. Una persona de classe mitjana baixa, comta 2. Una persona de classe mitjana alta comta 1 i una persona de classe alta ½.""";AC prefereix la democràcia distributiva sobre el model actual
IV COPA CATALUNYA;La iniciativa 'Second Thought' és una iniciativa de dissuasió nuclear que consisteix en la implantació dels codis d'activació de l'arsenal nuclear d'un país dins del cor de la persona més estimada pel President/la Presidenta del país. A l'efecte d'aquest debat, és possible determinar de manera inequívoca qui és aquesta persona més estimada i és possible inserir-li els codis en el cor sense risc per a la seva salut i sense deixar-li seqüeles físiques, però, si vols utilitzar-los, mataràs automàticament a la persona portadora. Sense aquests codis és impossible activar l'arsenal nuclear del país.;AC implantaria la iniciativa 'Second Thought' als països amb armes nuclears
IV COPA CATALUNYA;;EC lamenta la narrativa social que els sacrificis en les relacions amoroses són necessaris
IV COPA CATALUNYA;Una de les teòlegues més importants del món ha trobat proves irrefutables de l'existència d'almenys dos déus diferents pertanyents a diferents creences. Existeix la certesa que ningú més en el món pot aconseguir aquests resultats en el curt-mitjà termini;AC creu que s'haurien de revelar les proves
IV COPA CATALUNYA;L'octubre de 2022, després de l'inici del segon govern de coalició entre Junts per Catalunya i Esquerra Republicana de Catalunya, la militancia de Junts per Catalunya va decidir sortir del govern de la Generalitat alegant, principalment, que el seu soci de govern no defensava de forma suficient les reivindicacions independentistes, i així, des de l'oposició, configurar-se com el partit que defensa el sobiranisme català enfront Esquerra Republicana de Catalunya.;AC, sent Junts per Catalunya, no hauria abandonat el govern de coalició de la Generalitat de Catalunya amb Esquerra Republicana de Catalunya.
V Campeonato Hispanohablante Interuniversitario de Debate y Oratoria 2023;;EC, siendo Ucrania, renunciaría a la soberanía de Crimea, Donetsk y Luhansk a cambio de un acuerdo de paz con Rusia
V Campeonato Hispanohablante Interuniversitario de Debate y Oratoria 2023;;"EC lamenta la narrativa que ""la vida es muy corta"""
V Campeonato Hispanohablante Interuniversitario de Debate y Oratoria 2023;"INFOSLIDE 1: ChatGPT es un sistema de chat basado en el modelo de lenguaje por Inteligencia Artificial entrenado con grandes cantidades de texto para realizar tareas relacionadas con el lenguaje, desde la traducción hasta la generación de texto. A esta inteligencia artificial se la entrena a base de texto, se le hacen preguntas y se le añade información, de manera que este sistema, a base de correcciones a lo largo del tiempo, va ""entrenándose"" para realizar de forma automática la tarea para la que ha sido diseñada.INFOSLIDE 2: Las escuelas públicas de las grandes ciudades de Estados Unidos como Nueva York y Seattle bloquearon el acceso a programas de inteligencia artificial como ChatGPT  en las computadoras y redes escolares, prohibiendo radicalmente su uso en trabajos, tareas y demas actividades escolares.";ECCQ Las entidades educativas deberían incluir y fomentar el uso de programas de inteligencia artificial, como ChatGPT, dentro de la formación académica de los estudiantes.
V Campeonato Hispanohablante Interuniversitario de Debate y Oratoria 2023;1. Un régimen pensional semi contributivo y asistencial para actores específicos, es uno en donde los beneficiarios pertenecen a un grupo específico de la sociedad que no alcanza a obtener una pensión regular, y en función de ello se les exigen ciertos requisitos para obtener una pensión de jubilación inferior a la ordinaria. Ejemplos de este régimen son Polonia y Brasil  en donde garantizan un valor mínimo de jubilación a campesinos a cambio de haber trabajado como mínimo 15 años en el campo.2. Según cifras, actualmente en Estados Unidos hay 10,4 millones de inmigrantes indocumentados y conforman el casi 5% de la fuerza laboral del país.;ECCQ Estados Unidos deberia implementar un regimen pensional semi contributivo y asistencial para los inmigrantes en situación irregular que hayan trabajado y contribuido por minimo 15 años en el país, independientemente de que no logren regularizarse en el futuro.
V Campeonato Hispanohablante Interuniversitario de Debate y Oratoria 2023;SERE, Survival, Evasion, Resistance, and Escape (Supervivencia, Evasión, Resistencia, y Escape)) es un programa militar para preparar a los soldados en caso de secuestros y capturas del enemigo. En este programa los soldados son secuestrados por militares que fingen ser parte de grupos terroristas, los soldados capturados son torturados, golpeados, insultados, entre otras prácticas.;EC prohibiría el SERE como entrenamiento militar en los ejércitos.
V Campeonato Hispanohablante Interuniversitario de Debate y Oratoria 2023;“El canje de deuda por servicios ambientales” es un instrumento en el cual Los acreedores externos ofrecen alivio de las deudas soberanas a cambio de que el gobierno se comprometa a proteger y cuidar el medio ambiente y la naturaleza con medidas como descarbonizar la economía, invertir en infraestructura resistente al clima o proteger la biodiversidad de los bosques o los arrecifes, entre otras.;ECCQ las instituciones como el FMI, BMI, etc. deberían fomentar e implementar el canje de deuda por servicios ambientales en países en vías de desarrollo.
V Campeonato Hispanohablante Interuniversitario de Debate y Oratoria 2023;Con el aumento del teletrabajo la migración de “nómadas digitales” provenientes de países del primer mundo como Estados Unidos o países Europeos, ha aumentado drásticamente a países subdesarrollados como Mexico, Puerto Rico, Colombia, entre otros.;EC esta a favor del aumento de la migración de nómadas digitales a países subdesarrollados.
V Campeonato Hispanohablante Interuniversitario de Debate y Oratoria 2023;La psicología positiva es un enfoque psicológico que estudia, científicamente, como favorecer las fortalezas y virtudes del carácter del ser humano, como el optimismo, la alegría, la inspiración, la motivación, el sentido de humor, entre otras, para poder desarrollar y potenciar una actitud positiva. Ejemplos de psicologia positiva son practicas como la meditacion, diarios de gratitud, mindfulness, etc.;EC rechaza la popularización de la psicología positiva
I BP Zaragoza;;ECasica asumiendo que el eterno retorno existe, prefiere un mundo en el que las personas conozcan de su existencia.
I BP Zaragoza;;ECasica lamenta la narrativa de que cada uno tiene lo que se merece.
I BP Zaragoza;;Ecasica cree que el uso del capital erótico por parte de las mujeres es más perjudicial que beneficioso.
I BP Zaragoza;;ECasica lamenta la narrativa de que hay que tener fe en la humanidad
I BP Zaragoza;A efectos de este debate, existe la isla de Pfizerlandia, que permite la venta de fármacos cuya seguridad no se determina. Se ofrece el tratamiento de forma gratuita a las personas, pero deben firmar un contrato por el cual las farmacéuticas no se hacen responsables de los efectos secundarios que se produzcan. Debido a esto, Pfizerlandia se ha convertido en un paraíso del desarrollo farmacéutico en los últimos años, siendo la potencia farmacéutica más importante a nivel mundial.;EC celebra de la existencia de Pfizerlandia
I BP Zaragoza;La renuncia por parte de los movimientos sociales se basa endejar de lado algunas de las reivindicaciones más importantesdel movimiento para la consecución de otras. Por ejemplo, enEspaña, el movimiento feminista en el proceso de TransiciónDemocrática, renunció al aborto libre y a la regulación delmatrimonio entre personas del mismo sexo, entre otras, paralograr la legalización del divorcio.;ECasica, en el momento de decidir la dirección política, apoyaría la renuncia por parte de los movimientos sociales.
I BP Zaragoza;;ECasica lamenta la idealización de tener pareja
I BP Zaragoza;;ECasica cree que los grandes museos deberían devolver todas las obras de arte que hayan sido expoliadas(cuya posesión no tenga un origen legitimo) de otros países en épocas coloniales
I BP Zaragoza;A efectos de este debate, en el sistema Presidencialista el pueblo elige en doselecciones distintas al presidente del gobierno y a los diputados. Mientras que en elsistema parlamentarista el pueblo elije a los diputados, y los diputados eligen alpresidente de gobierno. Otra diferencia es que en el parlamentarismo el Poder Ejecutivose integra por un presidente o un monarca (jefe de Estado) con limitados poderes, y ungobierno designado por el Parlamento, al que en cualquier momento puede censurar. Enel presidencialismo, en cambio, el jefe de Estado y de gobierno coinciden en la mismapersona, no son objeto de censura parlamentaria y el Poder Legislativo se limita alámbito de la elaboración de leyes.;Esta Casica prefiere el sistema presidencialista frente al parlamentario (en regímenes democráticos)
Torneo UDEP WARM UPS 2023;El pandillaje es uno de los problemas más grandes que El Salvador lleva enfrentando por años debido a su gran, organizada y violenta estructura. El Centro de Confinamiento del Terrorismo (CECOT) de El Salvador es un mega complejo carcelario destinado a lxs pandillerxs más peligrosxs que promete máxima seguridad para evitar fugas. Esto implica impedir el ingreso de visitas, un hacinamiento extremo de personas por celda, la inexistencia de centros de rehabilitación y la precarización y cobro por servicios básicos dentro del centro, entre otros. Este proyecto ha sido duramente criticado a nivel internacional por las constantes vulneraciones que supone al debido proceso y los derechos humanos de lxs presidiarixs. Pese a esto, la popularidad del gobernante salvadoreño Nayib Bukele sigue disparada en su país, pues mucha gente considera que esta es una iniciativa que demuestra una preocupación real y priorización de las víctimas de la inseguridad en El Salvador.;EC, como el gobierno de un país en vías de desarrollo azotado por el crimen organizado, crearía un CECOT en su país
Torneo UDEP WARM UPS 2023;Recientemente, se aprobó en México una reforma electoral conocida como Plan B que implica modificar la estructura del Instituto Nacional Electoral, organismo encargado de organizar y supervisar los procesos electorales en ese país.La reforma plantea un ahorro significativo del gasto público que busca reinvertirse en ayudas sociales, aunque no se limita a eso, así como mejorar la participación política. Esto a través de, por ejemplo, reducir sueldos de altxs funcionarixs públicxs, evitar el uso de recursos públicos en campañas de políticxs vigentes que quieren reelegirse, disminuir financiamiento público a partidos o impedir que los partidos grandes traspasen votos a los partidos pequeños de su coalición, así como facilitar el voto y acceso a política de jóvenes, minorías, personas en prisión preventiva y mexicanxs residentes en el extranjero, entre otros.Sin embargo, se ha generado una movilización masiva en México contra el Plan B debido a polémicos efectos como la reducción de la capacidad operativa del INE tras disminuir su estructura territorial y laboral, eliminar la posibilidad de prohibir candidaturas a cargos políticos y reducir su fiscalización, permitir que los partidos puedan reservar recursos públicos no gastados para sí mismos y limitar la verificación del cumplimiento de acciones afirmativas como leyes de paridad e inclusión en los partidos, entre otros.;De cara a las elecciones de 2024, EC apoya la aprobación del Plan B en México
Torneo UDEP WARM UPS 2023;El espiral de violencia es el término asignado a procesos constantes de conflicto bélico civil de escala media que está acercandose a un punto de explosión. La explosión implica generar un enfrentamiento a mayor escala que busque terminar con el conflicto anterior.;En situaciones de conflictos alargados, ECCQ el espiral de violencia debería explotar
Torneo UDEP WARM UPS 2023;A es una persona religiosa. Su familia es muy creyente y ha crecido estructurando su vida y planificándola en función a valores impartidos por su propia religión. Actualmente está en una relación con B, que es el amor de su vida, llevan una cantidad significativa de tiempo juntos y tienen deseos de casarse y formar una familia. Al momento de formalizar su unión, A descubre que B pertenece a una religión radicalmente distinta a la suya, pero que es tan creyente como elle. B está dispuesta a seguir con la relación, pero le ha advertido a A que por ningún motivo se cambiaría de religión. A reconoce la desaprobación de la familia y amigos de ambos.;EC, como A, terminaría la relación
Torneo UDEP WARM UPS 2023;Existen dos proyectos para resolver el problema de natalidad en los paises con población mayoritariamente anciana. El proyecto A consiste en otorgar un bono por natalidad a las familias, que es significativo para los gastos que requiere un recién nacido y a su vez es entregado a los usuarios de forma directa. El proyecto B, por su lado, se enfoca en brindar el servicio de apoyo a la crianza por parte del gobierno. Esto incluye iniciativas como licencia de maternidad pagada, centros gratuitos para el cuidado de los niños, desgravaciones y descuentos fiscales y subvenciones para empresas que implementen acuerdos de trabajo flexibles. Ambos proyectos incluyen un incremento similar del gasto fiscal que los países suelen invertir en este problema.;EC prefiere el proyecto B antes que el A
Torneo UDEP WARM UPS 2023;;EC lamenta el auge de la comercialización de elementos propios de comunidades minoritarias (música afrodescendiente, artesanías indígenas, etc.) en Latinoamérica
TODI 2023;"Un ""bono de impacto social"" es un modelo de financiación en el que los gobiernos hacen arreglos para que las inversoras privadas financien a una proveedora de servicios para resolver un problema social específico dentro de un marco de tiempo preasignado determinado por el gobierno. El gobierno solo reembolsa a los inversionistas si el proyecto es 'exitoso', como se establece en el contrato original. Si tiene éxito, el gobierno reembolsa la inversión inicial más una prima adicional.";EC prefiere el uso de 'bonos de impacto social' para obras sociales, sobre inversión estatal.
TODI 2023;Los movimientos anti personalistas tienen como objetivo evitar el retorno o mantenimiento en el poder de una sola e importatnte figura política. No cuentan con un programa de gobierno o propuestas claras, pero suelen reunir a diferentes tendencias de opositores en contra de esta figura. Algunos ejemplos incluyen, pero no e limitan a: el Antifujimorismo en Perú, donde se busca evitar el retorno al poder de la familia Fujimori, el Anticorreismo en Ecuador, que reunió a partidos de derecha y alternativas de izquierda quienes formaron una coalición de gobierno, y el Antiubirismo en Colombia, que reunía a varios partidos de distintas tendencias de oposición unidos en contra de la figura del ex presidente Álvaro Uribe Vélez.;EC lamenta los movimientos antipersonalistas
TODI 2023;Las empresas zombies son aquellas compañías cuyas ganancias no son suficientes para cubrir los intereses de sus deudas, pero aun así siguen funcionando. Esta clase de empresas sobreviven gracias a apoyos gubernamentales, inyecciones de bancos o debido a que cotizan en la bolsa de valores a pesar de su bajo rendimiento y bursatilización. Por lo tanto, una empresa zombie es aquella que gasta mucho, produce, gana muy poco y, sin embargo, sigue a fote gracias a la inversión de un tercero. Un ejemplo de esto es Exxon Mobile, empresa que actualmente mantiene una deuda de más de 16.000 millones de dólares, lo que incrementa cada año y sigue funcionando sin generar ganancia neta a partir de inversión privada en bolsa.;EC nacionalizaría las empresas zombies.
TODI 2023;La Vieja Izquierda se centra en el conflicto de clases. Está fuertemente influenciada por el marxismo y es de tendencia revolucionaria y anti sistema.La Nueva Izquierda se centra en la cultura. Por ejemplo, en la reivindicación de identidades históricamente marginadas. Es de tendenciareformista y busca trabajar dentro del sistema.;EC lamenta el surgimiento de la Nueva Izquierda
TODI 2023;La regulación basada en procesos especifica los procesos de identificación, evaluación y control de riesgos que deben llevarse a cabo para lograr un resultado regulatorio deseado. Los ejemplos incluyen: Exigir a las empresas de una industria que adopten una tecnología específica de reducción de emisiones para cumplir con los niveles meta, establecer las distancias máximas de viaje a las salidas de emergencia, etc.Las regulaciones basadas en resultadosespecifican el resultado deseado que una regulación pretende lograr, en lugar de describir un proceso o acción que se debe seguir. Los ejemplos incluyen: Exigir a las empresas que reduzcan sus emisiones mediante la realización de sus propias acciones independientes, imponerles metas de equidad de género y evaluarlas posteriormente, etc.;ECCQ la administración pública debería optar por regulaciones basadas en procesos, en lugar de regulaciones basadas en resultados.
TODI 2023;La lectura paranoica es un método de práctica crítica que aborda una obra desde una posición defensiva.Se anticipa a los malos personajes y la malicia, buscando indicios de ellos. La lectura reparadora, en cambio, busca lo positivo y busca reparar y reinterpretar convencionalmente piezas literarias problemáticas, destacando su valor positivo sin atribuirlo necesariamente a quien escribe.Por ejemplo, la lectura paranoica vería a Slumdo Millionaire como una tergiversación colonialista, mientras que la lectura reparadora lo vería como un intento de resaltar y resolver problemáticas socialesen la India.;EC prefiere el uso de la lectura reparadora, por sobre la lectura paranoica
TODI 2023;Para el ingreso de ayuda humanitaria en Siria, ECCQ la ONU debería priorizar las negociaciones con los grupos rebeldes (kurdos y opositores), sobre las negociaciones con el Gobierno;Después del terremoto, la Organización para las Naciones Unidas (ONU) ha intentado ingresar ayuda humanitaria a Siria, donde la situación humanitaria es agravada por la guerra civil, pero esta ha sido frecuentemente bloqueada por las fuerzas que hoy mantienen control de distintas partes del territorio: los kurdos, milicias opositoras al régimen y el Gobierno de Bashar Al-Assad.
TODI 2023;Las criptomonedas integradoras surgen como alternativa a las tradicionales, como Bitcoin o Ethereum que, en contraste, son completamente descentralizadas, tienen sistemas alternativos de transferencias de pago desconectados de los sistemas financieros y no pueden ser convertidos libremente a otras monedas.;EC se opone al surgimiento de criptomonedas integradas.
TODI 2023;La filosofía longtermist sostiene tres principios: 1) Las vidas de personas futuras cuentan. 2) Existirán muchas más personas en el futuro que las que existen ahora. 3) Debemos actuar para mejorar sus vidas. Siguiendo estos principios, recomienda priorizar la superviviencia a muy largo plazo de la humanidad (como prevenir riesgos catastróficos) sobre ayudar a las personas del presente (como aliviar la pobreza).;EC apoya la filosofía longtermist
TODI 2023;La Comisión Tuesta fue conformada con el objetivo de mejorar la estabilidad política de Perú. Se propusieron las siguientes reformas:1. Distritos electorales que incluyan un máximo de 200.000 personas, las que eligen a un único representante.2. Elecciones primarias obligatorias, en las que la ciudadanía eligen a las personas candidatas al Parlamento por cada partido.3. Eliminar la vacancia presidencial y la capacidad de disolver el parlamento4. Reelección parlamentaria y presidencial5. Prohibir la postulación de sentenciadas en primera instancia.Todas las reformas fueron bloqueadas por motivos políticos;EC apoya reemplazar temporalmente a las autoridades políticas por un gobierno tecnócrático orientado a implementar la Comisión Tuesta
TODI 2023;Los bonos de carbono son un mecanismo propuesto en el Protocolo de Kyoto mediante el cual se permite a los países compensar su cantidad de emisiones de dióxido de carbono (CO2). Para efectos de este debate, existen dos formas predominantes en la que funcionan los mercados de carbono:Mercado obligatorio de carbono: Este sistema, controlado por el Estado, le otorga a cada empresa una determinada y proporcional cantidad de bonos equivalentes a la cantidad de CO2 que esta puede emitir. Si la empresa necesita contaminar más de lo permitido, puede comprar bonos a otra que contamine por debajo de su límite. Los precios de los bonos están determinados por el mercado y, de sobrepasar sus límites o no comprar permisos para compensar, las empresas deben pagar multas. De esta forma funciona el mercado de bonos de carbono en la Unión Europea.Mercado voluntario de carbono: En este sistema, comunidades rurales, ONGs, entre otros actores, crean proyectos sostenibles que son certificados por una firma internacional. A cada proyecto se le emite una certificación que indica qué cantidad de CO2 está compensando, el que luego puede ser vendido a una empresa que desea voluntariamente reducir sus emisiones contaminantes. El Gobierno tiene muy poca injerencia en cómo funciona este sistema y, en algunos países, estos permisos funcionan como una alternativa al pago de obligaciones dirigidas a reducir la contaminación, por ejemplo, el impuesto al carbono en Colombia.;EC prefiere que los países en vías de desarrollo implementen mercados obligatorios, por encima de mercados voluntarios de carbono
TODI 2023;Para propósitos de este debate, Afropesimismo se refiere a (1) la creencia que las instituciones dominantes son intrínsecamente racista (2) la creación de instituciones paralelas al Estado, tales como escuelas y comités de autodefensa afroamericano.;EC prefiere un mundo donde los movimientos afroamericanos adopten el afropesimismo como su mensaje principal.
TODI 2023;El término 'rage applying' o en español aplicación de furor, describe una situación en donde las personas trabajadoras que se encuentran insatisfechas con sus actuales condiciones (prestaciones, jefas, posiciones, etc) envían aplicaciones a trabajos de manera descontrolada, con el único objetivo de conseguir un cambio inmediato, esto muchas veces ignora sus propias metas, capacidades o preparación académica. El rage applying se ha hecho una tendencia cada vez más popular en el mundo post pandemiam donde las personas han expresado frecuentemente su inconformidad con el funcionamiento del mercado laboral.;EC lamenta el auge del 'rage applying' en la industria
IX BP UCO-Europe Direct;A efectos de este debate, se entienden los ideales sociales conservadores como aquellos que reivindican las raíces cristianas de Europa, celebran el valor cohesionador de la familia tradicional, o rechazan el multiculturalismo (algunos ejemplos son Sebastian Kurz en Austria, Jimmie Äkesson en Suecia, el Gobierno de Italia o los Gobiernos del Grupo del Visegrado, como República Checa o Eslovaquia).;ECCQ está en los intereses de la UE el incluir los valores sociales conservadores en su gobernanza, en vez de seguir rigiéndose únicamente por valores liberales
IX BP UCO-Europe Direct;;ECCQ está en los intereses de la UE tomar una postura neutral entre EEUU y China en vez de su postura pro-EEUU actual.
IX BP UCO-Europe Direct;A efectos de este debate existen dos modelos de cooperación al desarrollo.El modelo Norte-Sur tradicional en el que los países del norte aportan el capital económico y de trabajo, gestionando fondos y personal a la vez que elaboran y ejecutan los proyectos de desarrollo. En este tipo de proyectos es habitual la cooperación condicionada, es decir, cumplir características o pagos al país emisor de la ayuda.  Ejemplo: una ONG, país o institución mandando que mediante sus trabajadores y fondos realizan un hospital en Burundi.El modelo triangular supone que los países del norte aporten el capital económico, un país en vías de desarrollo aporta el trabajo y un país poco desarrollado recibe el beneficio directo del plan de ejecución. En este modelo el condicionamiento en sustancialmente menor.  Ejemplo: España pone el dinero, Brasil los trabajadores y el diseño del proyecto y se beneficia Burundi del hospital.;EC, siendo la UE, utilizaría un modelo de cooperación del tipo A frente a uno del tipo B
IX BP UCO-Europe Direct;;EC apoya la narrativa de que la baja natalidad es un problema de responsabilidad colectiva como nación, en vez de individual como personas
IX BP UCO-Europe Direct;;EC prefiere un mundo donde también se consideren inmorales los pensamientos a un mundo donde únicamente se consideren las acciones como inmorales.
IX BP UCO-Europe Direct;El slow journalism es una filosofía periodística caracterizada por una preferencia hacia el contenido informativo de cocción lenta y de formatos largos. Ejemplos dentro del género slow incluyen reportajes de investigación, y periodismo literario en novela de no ficción, entre otros.;ECCQ los Estados Miembros de la UE deberían solamente financiar este tipo de periodismo.
